comuna;cut_comuna;id;año;variable;valor;medida;estandar
TIERRA AMARILLA;3103;EA_33a;2022;Densidad de hogares en campamentos;3,74625972471574e+01;Densidad (Número hogares/ha);Sin estándar
TIERRA AMARILLA;3103;IS_5;2018;Diferencia entre el valor de suelo más alto y el más bajo entre las áreas homogéneas urbanas definidas por el Servicio de Impuestos Internos;1,00000000000000e-02;Índice;Sin estándar
TIERRA AMARILLA;3103;BPU_7;2020;Distancia a centros de salud primaria;1,57659000000000e+03;m;Hasta 1.500 metros de distancia
TIERRA AMARILLA;3103;BPU_3;2020;Distancia a establecimientos de educación básica;7,20580000000000e+02;m;Hasta 1.000 metros de distancia
TIERRA AMARILLA;3103;BPU_1;2020;Distancia a establecimientos de educación inicial;5,40250000000000e+02;m;Hasta 400 metros de distancia
TIERRA AMARILLA;3103;BPU_22;2019;Distancia a parques públicos;2,35543661600000e+03;m;Hasta 3.000 metros de distancia
TIERRA AMARILLA;3103;BPU_20;2019;Distancia a plazas públicas;2,88065917000000e+02;m;Hasta 400 metros de distancia
TIERRA AMARILLA;3103;BPU_13;2018;Distancia a una unidad o destacamento destinado al servicio operativo de Carabineros;1,38400000000000e+03;m;Sin estándar
TIERRA AMARILLA;3103;IS_91;2022;Indisponibilidad de suministro eléctrico - indicador SAIDI anual;2,10533575100000e+01;Número de horas promedio / año;Sin estándar
TIERRA AMARILLA;3103;IG_91;2019;Monto total per cápita, en pesos, de fondos entregados por el municipio a la comunidad vía proyectos concursables para el mejoramiento urbano;4,15373512370480e+04;Relación (Monto per cápita en pesos / hab);Sin estándar
TIERRA AMARILLA;3103;DE_31;2021;Número de víctimas lesionadas en siniestros de tránsito por cada 100.000 habitantes;1,73925142618617e+02;Relación (Número víctimas lesionadas /100.000 habs);Sin estándar
TIERRA AMARILLA;3103;DE_28;2021;Número de víctimas mortales en siniestros de tránsito por cada 100.000 habitantes;4,17420342284681e+01;Relación (Número víctimas mortales /100.000 habs);Sin estándar
TIERRA AMARILLA;3103;DE_3;2022;Participación del Fondo Común Municipal (FCM) en el ingreso municipal total (descontadas las transferencias);2,51625722226551e+01;Porcentaje;Hasta 30%
TIERRA AMARILLA;3103;EA_53;2020;Porcentaje de  la superficie cubierta por vegetación total;2,12200000000000e+01;Porcentaje;Sin estándar
TIERRA AMARILLA;3103;EA_23;2019;Porcentaje de aporte de energía eléctrica proveniente de paneles solares domiciliarios;3,12784381262347e-01;Porcentaje;Sin estándar
TIERRA AMARILLA;3103;EA_93;2021;Porcentaje de cobertura de la red de ciclovía sobre la red vial;1,24000000000000e+00;Porcentaje;Sin estándar
TIERRA AMARILLA;3103;IP_6;2018;Porcentaje de inversión pública destinada a proyectos que tienen procesos de intervención de restauración de inmuebles patrimoniales sobre el total de inversión destinada a proyectos con RF;0,00000000000000e+00;Porcentaje;Sin estándar
TIERRA AMARILLA;3103;IG_1;2019;Porcentaje de la inversión nacional a escala comunal en la que participa el municipio como institución contratante;3,71400000000000e+01;Porcentaje;Sin estándar
TIERRA AMARILLA;3103;IS_37;2019;Porcentaje de la población en situación de pobreza multidimensional;3,14100000000000e+01;Porcentaje;Sin estándar
TIERRA AMARILLA;3103;IS_36;2019;Porcentaje de la población en situación de pobreza por ingresos;1,42500000000000e+01;Porcentaje;Sin estándar
TIERRA AMARILLA;3103;EA_53a;2020;Porcentaje de la superficie cubierta por vegetación densa;5,50000000000000e-01;Porcentaje;Sin estándar
TIERRA AMARILLA;3103;EA_33;2022;Porcentaje de la superficie de campamentos respecto del área urbana;2,56017951856385e+00;Porcentaje;Sin estándar
TIERRA AMARILLA;3103;IS_40;2018;Porcentaje de manzanas con veredas con buena calidad de pavimento;1,95500000000000e+01;Porcentaje;100% de veredas en buen estado
TIERRA AMARILLA;3103;IG_90;2022;Porcentaje de participación en las elecciones municipales por comuna;4,73667760587592e+01;Porcentaje;Sin estándar
TIERRA AMARILLA;3103;BPU_28b;2019;Porcentaje de población atendida por el sistema de parques públicos;5,92800000000000e+01;Porcentaje;Sin estándar
TIERRA AMARILLA;3103;BPU_28a;2019;Porcentaje de población atendida por el sistema de plazas públicas;8,30400000000000e+01;Porcentaje;Sin estándar
TIERRA AMARILLA;3103;EA_36;2019;Porcentaje de residuos municipales valorizados;0,00000000000000e+00;Porcentaje;Sin estándar
TIERRA AMARILLA;3103;IS_34;2018;Porcentaje de viviendas con situación de allegamiento externo;2,19000000000000e+00;Porcentaje;Sin estándar
TIERRA AMARILLA;3103;IS_33;2018;Porcentaje de viviendas en situación de hacinamiento;1,16700000000000e+01;Porcentaje;Sin estándar
TIERRA AMARILLA;3103;IS_31;2018;Porcentaje de viviendas particulares que requieren mejoras de materialidad y/o servicios básicos;3,65700000000000e+01;Porcentaje;Hasta 10%
TIERRA AMARILLA;3103;IG_200;2022;Porcentaje de votantes de nacionalidad extranjera en las elecciones municipales;4,61893764434180e-01;Porcentaje;Sin estándar
TIERRA AMARILLA;3103;DE_25;2019;Promedio de intersecciones relevantes cada 1,44 km²;7,92000000000000e+00;Número de intersecciones promedio.;Sin estándar
TIERRA AMARILLA;3103;BPU_4;2020;Razón entre disponibilidad efectiva de matrículas y demanda potencial por educación básica;8,50000000000000e-01;Relación (Matrículas / Población);Desde 1
TIERRA AMARILLA;3103;IS_32;2018;Requerimiento de viviendas nuevas urbanas;2,43000000000000e+02;Número de viviendas;Sin estándar
TIERRA AMARILLA;3103;BPU_23;2018;Superficie de parques públicos por habitante que cumple estándar de distancia (3.000 metros);6,49000000000000e+00;m²/hab;Sin estándar
TIERRA AMARILLA;3103;BPU_21;2018;Superficie de plazas públicas por habitante que cumple estándar de distancia (400 metros);7,72000000000000e+00;m²/hab;Sin estándar
TIERRA AMARILLA;3103;BPU_29;2018;Superficie de áreas verdes públicas por habitante;1,02500000000000e+01;m²/hab;Desde 10 metros cuadrados / habitante
TIERRA AMARILLA;3103;BPU_24;2021;Tasa de conexiones residenciales fijas de internet por cada 1.000 viviendas particulares;1,35438182354677e+02;Relación (Conexiones residenciales fijas / 1.000 viviendas particulares);Sin estándar
TIERRA AMARILLA;3103;BPU_201;2021;Tasa de conexiones residenciales fijas de internet por cada 100 habitantes;3,19326561847781e+00;Relación (Conexiones residenciales fijas / 100 habs);Sin estándar
TIERRA AMARILLA;3103;IS_58b;2022;Tasa de víctimas de delitos contra la propiedad por casos policiales cada 10.000 habitantes;2,04152489410458e+02;Tasa;Sin estándar
TIERRA AMARILLA;3103;IS_58c;2022;Tasa de víctimas de delitos violencia intrafamiliar por casos policiales cada 10.000 habitantes;8,61051315880842e+01;Tasa;Sin estándar
TIERRA AMARILLA;3103;IS_58a;2022;Tasa de víctimas de delitos violentos por casos policiales cada 10.000 habitantes;1,38184848274425e+02;Tasa;Sin estándar
TILTIL;13303;BPU_8;2018;Cantidad de jornadas diarias completas de trabajo de médicos, en salud primaria, por cada 10.000 habitantes;1,83800000000000e+01;Jornadas diarias / 10.000 habs;Sin estándar
TILTIL;13303;BPU_17;2019;Cantidad de luminarias cada 50 metros lineales de red vial;6,00000000000000e-02;Relación (Número de luminarias / 50 m de red vial);Sin estándar
TILTIL;13303;EA_34;2022;Cantidad de residuos eliminados con disposición final per cápita;1,36179541397741e+00;kg/hab/día;Hasta 1 kilogramo / habitante / día
TILTIL;13303;EA_22a;2021;Consumo de energía eléctrica per cápita no residencial;1,30512541890465e+03;Kilovatio hora (kWh)/hab/año;Sin estándar
TILTIL;13303;EA_22;2021;Consumo de energía eléctrica per cápita residencial;8,58076894826241e+02;Kilovatio hora (kWh)/hab/año;Sin estándar
TILTIL;13303;EA_33a;2022;Densidad de hogares en campamentos;1,02493074792244e+01;Densidad (Número hogares/ha);Sin estándar
TILTIL;13303;IS_5;2018;Diferencia entre el valor de suelo más alto y el más bajo entre las áreas homogéneas urbanas definidas por el Servicio de Impuestos Internos;3,00000000000000e-02;Índice;Sin estándar
TILTIL;13303;BPU_7;2020;Distancia a centros de salud primaria;3,67000000000000e+02;m;Hasta 1.500 metros de distancia
TILTIL;13303;BPU_3;2020;Distancia a establecimientos de educación básica;7,35660000000000e+02;m;Hasta 1.000 metros de distancia
TILTIL;13303;BPU_1;2020;Distancia a establecimientos de educación inicial;5,96240000000000e+02;m;Hasta 400 metros de distancia
TILTIL;13303;BPU_22;2019;Distancia a parques públicos;8,52528950000000e+01;m;Hasta 3.000 metros de distancia
TILTIL;13303;BPU_20;2019;Distancia a plazas públicas;5,19964447000000e+02;m;Hasta 400 metros de distancia
TILTIL;13303;BPU_13;2018;Distancia a una unidad o destacamento destinado al servicio operativo de Carabineros;6,57000000000000e+02;m;Sin estándar
TILTIL;13303;IS_91;2022;Indisponibilidad de suministro eléctrico - indicador SAIDI anual;5,77168058000000e+00;Número de horas promedio / año;Sin estándar
TILTIL;13303;IG_91;2019;Monto total per cápita, en pesos, de fondos entregados por el municipio a la comunidad vía proyectos concursables para el mejoramiento urbano;0,00000000000000e+00;Relación (Monto per cápita en pesos / hab);Sin estándar
TILTIL;13303;EA_35;2019;Número de microbasurales por cada 10.000 habitantes;1,18700000000000e+01;Relación (Número  microbasurales / 10.000 habs);Sin estándar
TILTIL;13303;DE_31;2021;Número de víctimas lesionadas en siniestros de tránsito por cada 100.000 habitantes;3,12170040857549e+02;Relación (Número víctimas lesionadas /100.000 habs);Sin estándar
TILTIL;13303;DE_28;2021;Número de víctimas mortales en siniestros de tránsito por cada 100.000 habitantes;1,83629435798558e+01;Relación (Número víctimas mortales /100.000 habs);Sin estándar
TILTIL;13303;DE_3;2022;Participación del Fondo Común Municipal (FCM) en el ingreso municipal total (descontadas las transferencias);3,64295592241921e+01;Porcentaje;Hasta 30%
TILTIL;13303;EA_53;2020;Porcentaje de  la superficie cubierta por vegetación total;2,91000000000000e+01;Porcentaje;Sin estándar
TILTIL;13303;EA_23;2022;Porcentaje de aporte de energía eléctrica proveniente de paneles solares domiciliarios;3,14131351507621e-02;Porcentaje;Sin estándar
TILTIL;13303;EA_93;2021;Porcentaje de cobertura de la red de ciclovía sobre la red vial;8,90000000000000e-01;Porcentaje;Sin estándar
TILTIL;13303;IP_6;2018;Porcentaje de inversión pública destinada a proyectos que tienen procesos de intervención de restauración de inmuebles patrimoniales sobre el total de inversión destinada a proyectos con RF;0,00000000000000e+00;Porcentaje;Sin estándar
TILTIL;13303;IG_1;2019;Porcentaje de la inversión nacional a escala comunal en la que participa el municipio como institución contratante;3,75000000000000e+01;Porcentaje;Sin estándar
TILTIL;13303;IS_37;2019;Porcentaje de la población en situación de pobreza multidimensional;2,36700000000000e+01;Porcentaje;Sin estándar
TILTIL;13303;IS_36;2019;Porcentaje de la población en situación de pobreza por ingresos;6,79000000000000e+00;Porcentaje;Sin estándar
TILTIL;13303;EA_53a;2020;Porcentaje de la superficie cubierta por vegetación densa;9,00000000000000e-02;Porcentaje;Sin estándar
TILTIL;13303;EA_33;2022;Porcentaje de la superficie de campamentos respecto del área urbana;4,37837438059315e-01;Porcentaje;Sin estándar
TILTIL;13303;IS_40;2018;Porcentaje de manzanas con veredas con buena calidad de pavimento;4,90500000000000e+01;Porcentaje;100% de veredas en buen estado
TILTIL;13303;IG_90;2022;Porcentaje de participación en las elecciones municipales por comuna;4,75418656264712e+01;Porcentaje;Sin estándar
TILTIL;13303;BPU_28b;2019;Porcentaje de población atendida por el sistema de parques públicos;1,50200000000000e+01;Porcentaje;Sin estándar
TILTIL;13303;BPU_28a;2019;Porcentaje de población atendida por el sistema de plazas públicas;5,18400000000000e+01;Porcentaje;Sin estándar
TILTIL;13303;EA_202;2018;Porcentaje de población atendida por la red de ciclovías;2,92600000000000e+01;Porcentaje;Sin estándar
TILTIL;13303;EA_36;2022;Porcentaje de residuos municipales valorizados;0,00000000000000e+00;Porcentaje;Sin estándar
TILTIL;13303;IS_34;2018;Porcentaje de viviendas con situación de allegamiento externo;1,22000000000000e+00;Porcentaje;Sin estándar
TILTIL;13303;IS_33;2018;Porcentaje de viviendas en situación de hacinamiento;6,85000000000000e+00;Porcentaje;Sin estándar
TILTIL;13303;IS_31;2018;Porcentaje de viviendas particulares que requieren mejoras de materialidad y/o servicios básicos;2,32000000000000e+01;Porcentaje;Hasta 10%
TILTIL;13303;IG_200;2022;Porcentaje de votantes de nacionalidad extranjera en las elecciones municipales;4,66826991087848e-01;Porcentaje;Sin estándar
TILTIL;13303;DE_25;2019;Promedio de intersecciones relevantes cada 1,44 km²;2,68000000000000e+00;Número de intersecciones promedio.;Sin estándar
TILTIL;13303;BPU_4;2020;Razón entre disponibilidad efectiva de matrículas y demanda potencial por educación básica;1,61000000000000e+00;Relación (Matrículas / Población);Desde 1
TILTIL;13303;IS_32;2018;Requerimiento de viviendas nuevas urbanas;2,51000000000000e+02;Número de viviendas;Sin estándar
TILTIL;13303;BPU_23;2018;Superficie de parques públicos por habitante que cumple estándar de distancia (3.000 metros);1,80400000000000e+01;m²/hab;Sin estándar
TILTIL;13303;BPU_21;2018;Superficie de plazas públicas por habitante que cumple estándar de distancia (400 metros);6,40000000000000e+00;m²/hab;Sin estándar
TILTIL;13303;BPU_29;2018;Superficie de áreas verdes públicas por habitante;6,03000000000000e+00;m²/hab;Desde 10 metros cuadrados / habitante
TILTIL;13303;BPU_24;2021;Tasa de conexiones residenciales fijas de internet por cada 1.000 viviendas particulares;4,56201975850713e+02;Relación (Conexiones residenciales fijas / 1.000 viviendas particulares);Sin estándar
TILTIL;13303;BPU_201;2021;Tasa de conexiones residenciales fijas de internet por cada 100 habitantes;9,53954918973512e+00;Relación (Conexiones residenciales fijas / 100 habs);Sin estándar
TILTIL;13303;IS_58b;2022;Tasa de víctimas de delitos contra la propiedad por casos policiales cada 10.000 habitantes;8,80497435664685e+01;Tasa;Sin estándar
TILTIL;13303;IS_58c;2022;Tasa de víctimas de delitos violencia intrafamiliar por casos policiales cada 10.000 habitantes;5,67330821948895e+01;Tasa;Sin estándar
TILTIL;13303;IS_58a;2022;Tasa de víctimas de delitos violentos por casos policiales cada 10.000 habitantes;1,02573412608360e+02;Tasa;Sin estándar
TOMÉ;8111;BPU_8;2018;Cantidad de jornadas diarias completas de trabajo de médicos, en salud primaria, por cada 10.000 habitantes;1,46300000000000e+01;Jornadas diarias / 10.000 habs;Sin estándar
TOMÉ;8111;BPU_17;2019;Cantidad de luminarias cada 50 metros lineales de red vial;2,80000000000000e-01;Relación (Número de luminarias / 50 m de red vial);Sin estándar
TOMÉ;8111;EA_34;2022;Cantidad de residuos eliminados con disposición final per cápita;1,09457113564984e+00;kg/hab/día;Hasta 1 kilogramo / habitante / día
TOMÉ;8111;EA_22a;2021;Consumo de energía eléctrica per cápita no residencial;2,42733562074296e+02;Kilovatio hora (kWh)/hab/año;Sin estándar
TOMÉ;8111;EA_22;2021;Consumo de energía eléctrica per cápita residencial;7,37400574117167e+02;Kilovatio hora (kWh)/hab/año;Sin estándar
TOMÉ;8111;EA_33a;2022;Densidad de hogares en campamentos;2,20267417311752e+01;Densidad (Número hogares/ha);Sin estándar
TOMÉ;8111;IS_5;2018;Diferencia entre el valor de suelo más alto y el más bajo entre las áreas homogéneas urbanas definidas por el Servicio de Impuestos Internos;0,00000000000000e+00;Índice;Sin estándar
TOMÉ;8111;BPU_7;2020;Distancia a centros de salud primaria;1,12386000000000e+03;m;Hasta 1.500 metros de distancia
TOMÉ;8111;BPU_3;2020;Distancia a establecimientos de educación básica;6,61340000000000e+02;m;Hasta 1.000 metros de distancia
TOMÉ;8111;BPU_1;2020;Distancia a establecimientos de educación inicial;6,23000000000000e+02;m;Hasta 400 metros de distancia
TOMÉ;8111;BPU_22;2019;Distancia a parques públicos;8,87443640000000e+01;m;Hasta 3.000 metros de distancia
TOMÉ;8111;BPU_20;2019;Distancia a plazas públicas;8,16204754000000e+02;m;Hasta 400 metros de distancia
